Type,Title,Authors,Year,Venue,Abstract,Url,Author_Ids,Scholar_Url,Citations
Publication,The Growing Business Handbook: Inspiration and Advice from Successful Entrepreneurs and Fast Growing UK Companies,['A Jolly'],,NA,"The Growing Business Handbook is a superb reference tool for all businesses with growth potential, filled with invaluable insights and guidance from SME specialists in finance, HR",https://books.google.com/books?hl=en&lr=&id=tqDCBwAAQBAJ&oi=fnd&pg=PR7&ots=U-uFprm1aU&sig=-jzKfsSHJfBx-9PwfA5wwxf4f6c,[''],/scholar?hl=en&q=info:cjDzU966MkkJ:scholar.google.com/&output=cite&scirp=279&hl=en,14
Publication,Promoting trust between members of distributed teams,"['AB Skjerve', 'G Rindahl']",,2010 IEEE International Conference on …,The operational concept Integrated Operation (IO) is gradually being introduced by petroleum companies on the Norwegian Continental Shelf (NCS). The introduction of IO,https://ieeexplore.ieee.org/abstract/document/5642403/,"['', 'BwPVBnEAAAAJ']",/scholar?hl=en&q=info:7Jm2bNaMa9oJ:scholar.google.com/&output=cite&scirp=280&hl=en,14
Publication,The skillful team leader: A resource for overcoming hurdles to professional learning for student achievement,['E MacDonald'],,NA,Get the most out of your PLCs and teacher teams! All teams face hurdles. What distinguishes the skillful team leader from a less effective one is his or her approach in overcoming them,https://books.google.com/books?hl=en&lr=&id=3LGb3z9cXA4C&oi=fnd&pg=PP1&ots=YWxAjIQXHh&sig=TS4Kr_yIsk-KcNNX2RrL_ifb4E4,[''],/scholar?hl=en&q=info:zHJgbWWpwd8J:scholar.google.com/&output=cite&scirp=281&hl=en,15
Publication,Design considerations for real-time collaboration with creative artificial intelligence,"['J McCormack', 'P Hutchings', 'T Gifford', 'M Yee-King']",,Organised …,"Machines incorporating techniques from artificial intelligence and machine learning can work with human users on a moment-to-moment, real-time basis to generate creative",https://www.cambridge.org/core/journals/organised-sound/article/design-considerations-for-realtime-collaboration-with-creative-artificial-intelligence/D14EFAAB865FF356E475353C75245CE2,"['-wN-sFUAAAAJ', 'LuBGvdAAAAAJ', 'DBl8Dn8AAAAJ', 'VND7iOIAAAAJ']",/scholar?hl=en&q=info:xjZ-dYMg_SwJ:scholar.google.com/&output=cite&scirp=282&hl=en,18
Publication,Human-robot interaction: Conceptualising trust in frontline teams through LEGO® Serious Play®,"['O Simon', 'B Neuhofer', 'R Egger']",,Tourism management perspectives,"Due to fast-paced developments in the technological sphere, we witness robots becoming commonplace in hospitality. While research has focused on technical and functional aspects",https://www.sciencedirect.com/science/article/pii/S2211973620300593,"['', 'XjjgHWoAAAAJ', '9jWAU7QAAAAJ']",/scholar?hl=en&q=info:ql1cfcw64v4J:scholar.google.com/&output=cite&scirp=283&hl=en,19
Publication,Leadership strategies: achieving personal and professional success,['R Menaker'],,NA,"Physicians and allied health staff in healthcare are finding themselves in situations characterized by uncertainty, chaos, and ambiguity, with high levels of burnout. A major",https://search.proquest.com/openview/13006881a400d1783b5beeca263c0ed4/1?pq-origsite=gscholar&cbl=32264,[''],/scholar?hl=en&q=info:Cr-kmgM9y5QJ:scholar.google.com/&output=cite&scirp=284&hl=en,14
Publication,Leadership development in student affairs graduate preparatory programs,['KA Nelson'],,NA,"As colleges and universities increase in complexity, so do the leadership demands of student affairs professionals. Today, entry-level professionals are expected to be competent",https://search.proquest.com/openview/f25679622cd11d6625a3f7e5de068f7e/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:iATLqtpaEvEJ:scholar.google.com/&output=cite&scirp=285&hl=en,14
Publication,The relationship between school board governance behaviors and student achievement,['IJ Lorentzen'],,NA,This non-experimental quantitative study examined the relationship between school board governance behavior (ie boardsmanship) and student achievement scores. Pearson's r,https://scholarworks.umt.edu/etd/1387/,[''],/scholar?hl=en&q=info:nsDXxDFWfVAJ:scholar.google.com/&output=cite&scirp=286&hl=en,14
Publication,Learning to Lead: Ten Stories for Principals.,"['M Chirichello', 'N Richmond']",,Rowman & Littlefield Education,"Principals must be knowledgeable about students, curriculum, teacher performance, and the community that they serve while at the same time, able to manage a myriad of daily",https://eric.ed.gov/?id=ED494104,"['', '']",/scholar?hl=en&q=info:qJ527EDHaYMJ:scholar.google.com/&output=cite&scirp=287&hl=en,14
Publication,"The calling of congregational leadership: Being, knowing, doing ministry",['LL McSwain'],,NA,"Leading is a calling from God, but that doesn't mean it is easy. There are choices to be made about what your congregation believes, how your church organizes for effective ministry",https://books.google.com/books?hl=en&lr=&id=9BMRuJFBpNsC&oi=fnd&pg=PT6&ots=9sKlFAcS81&sig=H2AePOpQAD8_PfMyIZrdNe7j9Vk,[''],/scholar?hl=en&q=info:TIPZ8cL1Wx8J:scholar.google.com/&output=cite&scirp=288&hl=en,14
Publication,Barriers to women in roles of leadership in higher education: An examination of leadership texts,['HH Lewis'],,NA,This content analysis study identifies ten leadership books currently in use in college leadership courses and explores the issues of gender bias as well as masculine and,https://search.proquest.com/openview/42195d53f925c0b3524a2c06def0b735/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:7hvqAre1dgoJ:scholar.google.com/&output=cite&scirp=289&hl=en,13
Publication,Becoming a nurse faculty leader: doing your homework to minimize risk taking,"['C Pearsall', 'KT Pardue', 'S Horton-Deutsch']",,Journal of Professional …,"Risk taking is an important aspect of academic leadership; yet, how does taking risks shape leadership development, and what are the practices of risk taking in nurse faculty leaders",https://www.sciencedirect.com/science/article/pii/S8755722312001962,"['', '', 'dJMIIGoAAAAJ']",/scholar?hl=en&q=info:fSBXDt_xDnEJ:scholar.google.com/&output=cite&scirp=290&hl=en,13
Publication,Starting strong: A mentoring fable,"['LJ Zachary', 'LA Fischler']",,NA,"A hands-on and usable guide to making the first 90 days of your mentoring relationship a success In Starting Strong, mentoring experts Lois J. Zachary and Lory A. Fischler weave a",https://books.google.com/books?hl=en&lr=&id=p6cEBAAAQBAJ&oi=fnd&pg=PT9&ots=Gut5AvQLvB&sig=NXODaImIMlo3skMDyAGEgQjY70A,"['', '']",/scholar?hl=en&q=info:xs25DnWk-wcJ:scholar.google.com/&output=cite&scirp=291&hl=en,13
Publication,Creating high-performance interprofessional teams,"['T Eggenberger', 'RO Sherman', 'K Keller']",,Am Nurse Today,"KATE SUMMER, a nurse case manager on a telemetry unit, is leading an initiative to reduce the 30-day readmission rate of older patients uith heart failure. She knous/rom experience",https://www.researchgate.net/profile/Rose-Sherman/publication/268445505_Working_on_Interprofessional_Teams/links/552d58d30cf29b22c9c4f29d/Working-on-Interprofessional-Teams.pdf,"['uwKypzEAAAAJ', 'yCI0HgIAAAAJ', 'q3qrvBoAAAAJ']",/scholar?hl=en&q=info:fVpwKx-rF64J:scholar.google.com/&output=cite&scirp=292&hl=en,13
Publication,"Promoting universal psychological well-being in an urban US public school using a culture-specific, participatory action research approach to consultation","['PB Bell', 'HL Larrazolo', 'BK Nastasi']",,International Journal of School …,"In the United States, children that require mental health supports most frequently receive them in school. Promoting social-emotional skills is considered both a universal prevention",https://www.tandfonline.com/doi/abs/10.1080/21683603.2016.1276815,"['JUhEkTgAAAAJ', '', '']",/scholar?hl=en&q=info:ALWrP9npbL0J:scholar.google.com/&output=cite&scirp=293&hl=en,13
Publication,Functional heterogeneity and senior management team effectiveness: The mediating role of school leadership,"['P Benoliel', 'A Somech']",,Journal of Educational Administration,Purpose–There has been an increasing trend toward the creation of senior management teams (SMTs) which are characterized by a high degree of functional heterogeneity,https://www.emerald.com/insight/content/doi/10.1108/JEA-09-2015-0079/full/html,"['ir2eSuMAAAAJ', 'PxHxHCQAAAAJ']",/scholar?hl=en&q=info:5onGQZDWu6EJ:scholar.google.com/&output=cite&scirp=294&hl=en,13
Publication,Collaborative practice education: the effect of an interprofessional teamwork course on students' knowledge and skills,"['PM Vari', 'J Lash', 'SS Brown', 'AG Porter', 'D Trinkle']",,Medical Science …,"An interprofessional leadership course for medical, nursing, and physician assistant students was the setting for teaching communication, self-reflection, and team skills",https://link.springer.com/article/10.1007/BF03341672,"['', '', '', '', '']",/scholar?hl=en&q=info:UbfcQ6uiH98J:scholar.google.com/&output=cite&scirp=295&hl=en,13
Publication,Authentic leadership effectiveness for individuals and teams,['T Wulffers'],,NA,"True leadership has always been more difficult to maintain in challenging times, but the unique stressors facing organisations throughout the world today call for renewed attention",https://books.google.com/books?hl=en&lr=&id=cc5HEAAAQBAJ&oi=fnd&pg=PT13&ots=BNU_5MifqC&sig=Bgbm2lWl-2dYZxj2XhMs6XK4Jz4,[''],/scholar?hl=en&q=info:5WMvSDY1qjYJ:scholar.google.com/&output=cite&scirp=296&hl=en,16
Publication,Cultivating nurse leaders from the bedside to the boardroom,"['PB Hoeger', 'JC Wilson', 'JH Evans']",,Nurse Leader,"To remain competitive, healthcare organizations must utilize innovative strategies that promote leadership development and respect for generational values. Jack Welch, former",https://www.nurseleader.com/article/S1541-4612(09)00002-0/abstract,"['', '', '']",/scholar?hl=en&q=info:vSsoTElBxxkJ:scholar.google.com/&output=cite&scirp=297&hl=en,13
Publication,Team effectiveness: A validation study of Lencioni's five functions of a team,['JL Hamlin'],,NA,"Purpose. The first purpose of this study was to validate, by means of the literature, Lencioni's five characteristics of teams as cited in The Five Dysfunctions of a Team's assessment tool",https://search.proquest.com/openview/f2a7924d1c60993fbcd577f16d4e8755/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:ivG8Wmb9NWAJ:scholar.google.com/&output=cite&scirp=298&hl=en,14
Publication,Trust violation and repair: An exploration of the views of work group members,['WL Fraser'],,NA,"When groups experience a violation of trust it can be very disruptive to relationships and work systems. This study examined the conditions, attempts, and strategies used to repair",https://search.proquest.com/openview/deedc4ec6c5b3488fa6d851448cea3f4/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:v8MlY242FeQJ:scholar.google.com/&output=cite&scirp=299&hl=en,13
Publication,The empathetic museum: A new institutional identity,"['G Jennings', 'J Cullen', 'J Bryant']",,… The Museum Journal,The Empathetic Museum is a group of colleagues who advocate institutional empathy as a transforming force for museums. Our initiative emerged in the second decade,https://onlinelibrary.wiley.com/doi/abs/10.1111/cura.12335,"['', '', '']",/scholar?hl=en&q=info:8WfeZREHxj4J:scholar.google.com/&output=cite&scirp=300&hl=en,15
Publication,Leading for excellence: A twelve step program to student achievement,"['T Harvey', 'BM Drolet', 'DP DeVore']",,NA,"This book covers what twelve steps school leaders need to take to make for a high-achieving school environment. It encompasses strong leadership, vision and values, high",https://books.google.com/books?hl=en&lr=&id=u7KoAgAAQBAJ&oi=fnd&pg=PR3&ots=yOkg7mfw4X&sig=ndMaEkuFFiwXbLNOhD_9zejcMfQ,"['xHDKvUQAAAAJ', '', '']",/scholar?hl=en&q=info:D4UrdLcG2jEJ:scholar.google.com/&output=cite&scirp=301&hl=en,13
Publication,The development of the creative synergy scale,['AE Climer'],,NA,This study developed a scale for teams to assess their behaviors related to creative synergy. Creative synergy is the interactions among team members where the collective creative,https://rave.ohiolink.edu/etdc/view?acc_num=antioch1464731255,[''],/scholar?hl=en&q=info:uslJeb_fIikJ:scholar.google.com/&output=cite&scirp=302&hl=en,14
Publication,The role of mentoring in developing beginning principals' instructional leadership skills,['SG Gettys'],,NA,The purpose of this study was to investigate the type of support provided by mentors in helping new principals develop instructional leadership skills. Perceptions were investigated,https://mospace.umsystem.edu/xmlui/handle/10355/4854,[''],/scholar?hl=en&q=info:A6xJhWGmSxYJ:scholar.google.com/&output=cite&scirp=303&hl=en,13
Publication,Systemic team coaching,"['J Leary-Joyce', 'H Lines']",,NA,As entrepreneurial founder and Executive Chair of AoEC John understands the importance of teamwork and the value of team coaching. Over the last 20 years he has become widely,https://www.gestalt.uk/s/Systemic-Team-Coaching-Chapter-1.pdf,"['', '']",/scholar?hl=en&q=info:oHEIuZ-awR0J:scholar.google.com/&output=cite&scirp=304&hl=en,13
Publication,"First-Time Leaders of Small Groups: How to Create High Performing Committees, Task Forces, Clubs and Boards","['M London', 'M London']",,NA,"First-Time Leaders of Small Groups offers novice and experienced leaders the information they need to keep their members interested and involved, resolve conflicts and deal with",https://books.google.com/books?hl=en&lr=&id=nCyp30UrGtIC&oi=fnd&pg=PR5&ots=xCy7vrJmXI&sig=SzBJhtHp7lqMXgP4hjTUlwNE5TE,"['bZCDuAcAAAAJ', '']",/scholar?hl=en&q=info:Tpj-usdefNkJ:scholar.google.com/&output=cite&scirp=305&hl=en,13
Publication,Cultural variations in collaborative decision making: driven by beliefs or social norms?,"['WR Sieck', 'ST Mueller']",,Proceedings of the 2009 international workshop …,"We describe a study intended to determine whether cultural variations in collaborative decision making are due to differences in beliefs about ideal collaboration processes, or are",https://dl.acm.org/doi/abs/10.1145/1499224.1499242?casa_token=Ix2pqcTl3nIAAAAA:GU237ebJSAJvhOGwLL6JDeblwmfVvx2-pqtL_FgJkdWNReL7ycg1Hfo0ajHxs0Ua6uGP14qVZkJ0,"['9cVi1u0AAAAJ', 'Pi0A91kAAAAJ']",/scholar?hl=en&q=info:PTelwoXN2UsJ:scholar.google.com/&output=cite&scirp=306&hl=en,13
